artikelnummer,omschrijving,hs_code
6290,Regendeken turnout luxe 50gr,4201000090
6300,Deken sluitingen,8308900090
6301,Rubberen ringen voor deken sluiting,4016930090
6302,Geplastificeerd staartkoord,4201000090
6303,Fleecedeken Shet met singels,4201000090
6304,Fleecedeken Shet met hals,4201000090
6315,Eczeemdeken hoodie,4201000090
6331,Regendeken turnout 0gr falabella,4201000090
6332,Regendeken turnout 200gr falabella,4201000090
6333,Losse hals turnout luxe 200gr,4201000090
6335,Halsstuk Fluff,4201000090
6345,Schoftbeschermer,4201000090
6361,Fleecedeken Embossed met afneembare hals,4201000090
6362,Wollen deken ruit,4201000090
6363,Wollen deken Deluxe,4201000090
6364,Turnout buikflap 0gr,4201000090
6366,Losse hals turnout luxe 100gr,4201000090
6367,Bilkoord beschermers (set van 2),4201000090
6374,Fleecedeken Shine,4201000090
6375,Borstverlenger vliegendeken,4201000090
6376,Regendeken turnout Big neck 150gr,4201000090
6377,Borstverlenger basic,4201000090
6378,Borstverlenger quick release imitatiebont,4201000090
6386,Uitrijdeken 1200D turnout collection fleece,4201000090
6387,Hondendeken 1200D turnout collection,4201000090
6391,Elastische halsbeschermer met rits,4201000090
6393,Losse hals turnout Big neck 150gr,4201000090
6394,Showdeken Sensisoft,4201000090
6395,Vliegendeken,4201000090
6396,Fleecedeken Salerno,4201000090
6397,Regendeken turnout collection 0gr,4201000090
6398,Regendeken turnout collection fleece,4201000090
6399,Regendeken turnout falabella collection 0gr,4201000090
6400,Veulendeken turnout collection,4201000090
6402,Vliegendeken collection met afneembare hals en masker,4201000090
6403,Vliegendeken Rosalynn,4201000090
6404,Hondendeken turnout collection,4201000090
6405,Fleecedeken Terry-dry,4201000090
6406,Fleecedeken Stable buddy,4201000090
6407,Vliegendeken Stable buddy,4201000090
6408,Halsdeken eczeem Big neck,4201000090
6409,Regendeken 1200D turnout collection fleece,4201000090
6410,Regendeken 1200D turnout collection 50gr,4201000090
6411,Regendeken 1200D turnout collection 150gr,4201000090
6412,Regendeken 1200D turnout collection 250gr,4201000090
6413,Regendeken 1200D turnout collection halve hals 150gr,4201000090
6414,Regendeken 1200D turnout collection met hals 250gr,4201000090
6415,Regendeken 1200D turnout collection 150gr afneembare hals,4201000090
6417,Uitrijdeken 1200D turnout collection fleece,4201000090
6418,Hondendeken 1200D turnout collection,4201000090
6419,Staldeken start collection 200gr,4201000090
6420,Staldeken luxe 250gr,4201000090
6421,Showdeken Avenna,4201000090
6422,Regendeken turnout Isalyn 100gr,4201000090
6423,Borstbeschermer soft,4201000090
6424,Staldeken Glitter 150gr,4201000090
6425,Stapmolendeken Glitter 100gr,4201000090
6426,Staartzak met franjes,4201000090
6431,Vliegendeken met afneembare hals Unicorn,4201000090
6433,Schoftbeschermer connect,4201000090
6434,Regendeken turnout 1200D luxe 0gr,4201000090
6435,Regendeken turnout 1200D luxe fleece,4201000090
6437,Vliegenuitrijdeken met afneembare hals,4201000090
6667,QHP sponsordeken,4201000090
6668,Fleecedeken ornament falabella,4201000090
7002,Handschoen Multi,6116930000
7022,Handschoen Multi winter,6116930000
7041,Regenjas,3926200000
7067,Jodhpur Manilla Junior,6403911190
7068,Jodhpur Manilla,6403911890
7071,Rijlaars Julia Junior,6403919800
7072,Rijlaars Julia Junior wijd,6403919800
7092,Thermo jodhpur Junior,6402919000
7093,Thermo jodhpur Adult,6402919000
7097,Jodhpur basic Junior,6402919000
7098,Jodhpur basic Adult,6402919000
7100,Elastische veters,6307909899
7101,Rijlaars Birgit Adult,6403919800
7102,Rijlaars Birgit Adult wijd,6403919100
7107,Chap Suede,6406909010
7108,Chap Suede Adult,6406909010
7114,Knop sporen dames,7325999090
7115,Knop sporen dames met rubber,7325999090
7116,Stompe sporen dames,7325999090
7117,Stompe sporen dames met rubber,7325999090
7119,Rijlaars Birgit Junior,6403919800
7120,Jodhpur Milaan,6403911890
7123,Laarzenclip Madelon,4205009000
7124,Laarzenclip Sharina,4205009000
7125,Laarzenclip Lupine,4205009000
7141,Sporenbeschermer Bernice,4205009000
7142,Rijlaars Birgit Adult extra wijd,6403919100
7151,Rijlaars Hugo,6403919600
7155,Zadelsieraad Brittany,4205009000
7156,Zadelsieraad Lupine,4205009000
7157,Zadelsieraad Macey,4205009000
7158,Zadelsieraad Madelon,4205009000
7159,Zadelsieraad Sharina,4205009000
7172,Rijlaars Romy Junior,6403919800
7173,Rijlaars Romy Junior wijd,6403919800
7174,Verwisselbare top Romy Croco,6406101090
7176,Verwisselbare top Romy Crystal,6406109090
7189,Rol sporen dames met rubber,7325999090
7195,Laarzenspanner,3926909790
7197,Mini hoofdstel Madelon,4205009000
7198,Rijlaars Sasha Adult,6403919100
7200,Verwisselbare top Romy Carbon,6406109090
7201,Verwisselbare top Romy Glitter,6406109090
7202,Verwisselbare top Romy Sparkle,6406109090
7203,Verwisselbare top Sasha Sparkle,6406109090
7204,Verwisselbare top Sasha Glitter,6406109090
7206,Verwisselbare top Sasha Crystal,6406109090
7212,Zadelsieraad Verbena,4205009000
7213,Rijlaars Sasha Adult wijd,6403919100
7217,Verwisselbare top Romy Glitz,6406109090
7218,Handschoen Force,6116108091
7219,Handschoen Glitz,6116108091
7220,Rijlaars Romy Junior hoog,6403919800
7230,Handschoen Siberië Waterproof,6116108091
7231,Handschoen Force Winter,6116108091
7233,Handschoen Tallinn,6116930000
7235,Outdoor laars Daan,6403919800
7237,Rijlaars Tamar Adult,6403919800
7240,Zadelsieraad Chianti,4205009000
7243,Rijlaars Tamar Adult wijd,6403919800
7248,Handschoen Vienna Waterproof,6116108091
7250,Rijlaars Hailey Adult,6403919800
7251,Rijlaars Hailey Junior,6403919100
7252,Rijlaars Hailey Adult wijd,6403919800
7253,Chap Shimmer Adult,6406909010
7254,Chap Shimmer Junior,6406909010
7256,Kniekous Kerst (set van 2),6115961000
7261,Jodhpur Tulsa Adult,6403911890
7263,Elastische veters extra lang,6307909899
7266,Kniekous Pasen (set van 2),6115961000
7267,Thermo jodhpur Calgary Adult,6403911890
7275,Chap Shimmer Adult low wide,6406909010
7281,Handschoen Summer Mesh,6116108091
7282,Handschoen leather Pro,4203299000
7292,Zadelsieraad Hailyn,4205009000
7293,Inlegzool Thermo comfort,6406905090
7294,Inlegzool Anti-smell,6406905090
7295,Inlegzool Memory foam,6406905090
7296,Hakverhoger anti-slip,6406905090
7297,Verwisselbare top Romy Fade,6406109090
7298,Verwisselbare top Sasha Fade,6406109090
7300,Rijlaars Lyssa Adult,6403919100
7301,Verwisselbare top Romy snake,6406109090
7303,Veters extra lang,6307909899
7304,Elastische veters glitter extra lang,6307909899
7308,Rijlaars Lyssa Adult wijd,6403919100
7309,Thermo rijlaars Calgary Adult,6403919800
7310,Thermo rijlaars Calgary Adult wijd,6403919800
7311,Rijlaars Jessy Junior,6403919800
7315,Jodhpur Jakarta Adult,6403911890
7319,Handschoen Avélie,6116108091
7324,Kniekous Cooling,6115990000
7326,Kniekous gift box (set van 2),6115961000
7327,Kniekous Classic (set van 2),6115961000
7328,Showsok (set van 3),6115961000
7329,Rijlaars Tamar Junior,6403919800
7330,Rijlaars Tamar Junior wijd,6403919800
7331,Rijlaars Jaimy Junior,6403919800
7332,Rijlaars Jaimy Junior wijd,6403919800
7333,Verwisselbare top Jaimy croco,6406101090
7334,Verwisselbare top Jaimy croco shine,6406101090
7335,Verwisselbare top Jaimy shine,6406109090
7336,Verwisselbare top Jaimy sparkle,6406109090
7337,Rijlaars Hailey Junior hoog,6403919800
7338,Rijlaars Jessy Junior wijd,6403919100
7339,Handschoen Solares,6116108091
7344,Handschoen Air-flow,6116108091
7348,Outdoor laars Rylin,6403919800
7349,Kniekous Kerst (set van 2),6115961000
7350,Rijlaars Lamira Adult,6403919100
7351,Rijlaars Lamira Junior,6403919100
7352,Rijlaars Lamira Adult wijd,6403919100
7353,Kniekous Week collection (set van 7) summer,6115961000
7354,Kniekous Rosalynn (set van 2),6115961000
7355,Handschoen Aubree,6116108091
7356,Handschoen Rosalynn,6116930000
7357,Zadelsieraad Lagos,4205009000
7358,Laarzenclip Lagos,4205009000
7359,Kniekous gift box Stable Buddy (set van 2),6115961000
7360,Kniekous Week collection (set van 7),6115961000
7361,Kniekous gift box Isalyn (set van 2),6115961000
7362,Handschoen Valletta Waterproof,6116108091
7363,Handschoen Isalyn,6116930000
7364,Kniekous gift box Lucky Start (set van 2),6115961000
7365,Handschoen Lucky Start,6116108091
7366,Rijlaars Lucky Start Junior,6403919100
7367,Rijlaars Lucky Start Junior wijd,6403919100
7368,Sokken gift box fluffy (set van 2),6115961000
7369,Rijlaars Elyria Adult smal,6403919800
7370,Rijlaars Elyria Adult smal hoog,6403919800
7371,Rijlaars Elyria Adult normaal,6403919800
7372,Rijlaars Elyria Adult wijd,6403919800
7373,Rijlaars Elyria Adult extra wijd,6403919100
7377,Rijlaars Jessy Junior Adult,6403919100
7378,Schoenlepel 59cm,3926909790
8005,Paardenvoetbal,9506620000
8008,Oefenbord dressuur,9610000000
8009,Kerstmuts,6505009090
8039,Jumpy horse,9503004990
8047,Rijbroek Junior,6104620000
8061,Rijbroek Adult,6104620000
8082,Regen overbroek,6217100090
8104,Combi laarzen-captas,4202929890
8136,Wedstrijdjas Coco Junior,6104330000
8137,Wedstrijdjas Coco Adult,6104330000
8156,Kledinghoes,4202929890
8160,Rijbroek Mickey,6111209000
8229,Trainingsbroek Cover up,6211439000
8261,Wedstrijdjas Perry Adult,6103330000
8262,Wedstrijdjas Perry Junior,6103330000
8265,Eenhoorn hoorn,9505900000
8270,Haarstrik Flower,9615900000
8271,Haarstrik Classy,9615900000
8273,Haarstrik Chique,9615900000
8274,Haarnetje Diamond,9615900000
8275,Haarnetje Pearl,9615900000
8276,Haarnetje Invisible Pearl,9615900000
8278,Knotband Diamond,6217100090
8279,Haardonut,9615900000
8312,Stropdas John,6215200090
8314,Sportshirt Eldorado Junior,6109902000
8315,Cap cover Eldorado,6507000000
8318,Rendiermuts kerst,6505009090
8354,Hoofdstel bedels tekst,7117190090
8355,Waarschuwingsstrik,9615900000
8360,Reversspeld Flags,7117190090
8361,Kroon paard,9505900000
8363,Wedstrijdjas Robin Junior,6104330000
8367,Haarstrik Grace,9615900000
8368,Haarstrik Lace,9615900000
8370,Knotband Shine,6217100090
8372,Rijbroek Junior full grip,6104620000
8408,Knotband Gloss,7117190090
8411,Haarnet Cover,6505009090
8413,Jumpy horse Pearl,9503004990
8415,Riemtasje,4202918090
8433,Wedstrijdjas Novèn,6104330000
8466,Haarnet Rhinestone,9615900000
8467,Knot maker easy,9615900000
8470,Rijlegging Eden full grip,6104630000
8471,Rijlegging Eden Junior full grip,6104630000
8486,Winterjas Linde Waterproof,6202409019
8502,Rijlegging Raquel full grip,6104630000
8516,Wedstrijdjas Juliet,6104330000
8524,Wedstrijdjas Juliet Junior,6104330000
8536,Sportshirt Vegas Junior,6109902000
8540,Cap cover Unicorn,6507000000
8543,Jumpy unicorn,9503004990
8545,QHP cap tas,4202929890
8547,Kopstuk accessoire Halloween,9505900000
8548,Cap cover Halloween,6507000000
8562,Rijbroek Fillip been grip,6203431900
8563,Rijbroek Fillip Junior been grip,6203431900
8565,Wedstrijdshirt Riva,6109902000
8574,Wedstrijdshirt Riva Junior,6109902000
8581,Zonneklep voor veiligheidscap,6505009090
8588,Bevestigingssysteem hoofdstel bedel,7117190090
8591,Hoofdstel bedels Halloween,7117190090
8593,Kopstuk accessoire Kerst,9505900000
8594,Cap cover Kerst,6507000000
8624,Zwangerschapslegging full grip,6104630000
8632,Paardenpaspoort map basic,4202918090
8634,Cap cover Paashaas,6507000000
8672,Hoofdstel bedels Pasen,7117190090
8673,Winterjas Linde Junior Waterproof,6202409019
8676,Haarstrik Golden,9615900000
8686,Romper Bobby,6111209000
8687,Rijbroek Bobby,6111209000
8724,Cap cover Omaha,6507000000
8733,Rijbroek Kae Junior knie grip,6104630000
8737,Wedstrijdjas Kae,6104330000
8746,Wedstrijdjas Kae Junior,6104330000
8755,Sportshirt Xavy Junior,6109902000
8769,Veiligheidscap Miami,6506101000
8770,Veiligheidscap Miami polo visor,6506101000
8771,Veiligheidscap Austyn,6506101000
8773,Hoofdband Alaska junior- special edition,6505009090
8777,Rijlegging Eden Competition full grip,6104630000
8778,Rijlegging Eden Junior Competition full grip,6104630000
8779,Rijlegging Kae leg grip,6104630000
8784,Rijlegging Kae Junior leg grip,6104630000
8803,Hoofdband Alaska - special edition,6505009090
8809,Winter rijlegging Juliet full grip,6104630000
8812,Winter rijlegging Juliet Junior full grip,6104630000
8819,Winterjas Rayah met afneembare mouwen,6202409019
8825,Winterjas Rayah Junior met afneembare mouwen,6202409019
8830,Hoofdband Rayah,6505009090
8833,Veiligheidscap Ohio,6506101000
8834,Veiligheidscap Ohio polo visor,6506101000
8835,Wedstrijdjas Izebel Junior,6104330000
8837,Wedstrijdshirt Zayla Junior,6109902000
8838,Outdoor broek Cover up,6204631890
8839,Haarstrik Simply,9615900000
8840,Haarnet Twinkle,9615900000
8841,Haarnetje Lace,9615900000
8842,Haarnetje Pearl met strass,9615900000
8843,Knotband Beads,9615900000
8844,Knotband Twinkle,9615900000
8845,Knotband Flower,9615900000
8847,Rijbroek Nyomi been grip,6204631890
8849,Rijbroek Nyomi Junior been grip,6204631890
8855,Sportshirt Micah,6109902000
8867,Cap cover Micah,6507000000
8869,Slab Bobby,6111209000
8871,Rijbroek Lymee softshell full grip,6204631890
8872,Rijlegging Zahra been grip,6104630000
8874,Rijbroek Zahra Junior full grip,6104630000
8875,Rijbroek Lymee softshell Junior full grip,6104630000
8877,Rijlegging Lize Junior full grip,6104630000
8879,Sportshirt Zahra,6109902000
8880,Sportshirt Teddie,6109902000
8884,Wedstrijdshirt Sennah Junior,6109902000
8886,Sportshirt Lize Junior,6109902000
8889,Nekwarmer Zahra,6117100000
8891,Bivakmuts Rayah,6505009090
8893,Muts Lize,6505009090
8894,Plastron Novah,6215200090
8895,Plastron Zizah,6215200090
8896,Plastron Miyah,6215200090
8897,Veiligheidscap Detroit,6506101000
8898,Veiligheidscap Detroit polo visor,6506101000
8899,Bodyprotector Adult,9506999000
8900,Bodyprotector Junior,9506999000
8901,Bodyprotector cover Liora,6114300000
8902,Bodyprotector cover Glitter,6114300000
8905,Cap cover Liora,6507000000
8906,Cap cover Glitter,6507000000
8907,Veiligheidscap Dallas-XC,6506101000
8908,Rijbroek Aubree full grip,6204631890
8909,Rijbroek Oakleigh been grip,6104630000
8910,Rijlegging Aubree been grip,6104630000
8911,Rijlegging Oakleigh full grip,6104630000
8912,Rijbroek Aubree Junior full grip,6204631890
8913,Rijbroek Rosalynn Junior-baby,6111209000
8914,Rijlegging Aubree Junior been grip,6104630000
8915,Rijlegging Rosalynn Junior full grip,6104630000
8916,Rijlegging Rosalynn Junior full grip Denim,6104630000
8917,Wedstrijdshirt Kynlee,6109902000
8918,Wedstrijdjas Kynlee,6104330000
8919,Sportshirt korte mouwen Aubree,6109902000
8920,Mouwloze sporttop Aubree,6109902000
8921,Sportshirt Lucky Start Junior,6109902000
8922,Sportshirt korte mouwen Oakleigh,6109902000
8923,Sportshirt lange mouwen Oakleigh,6109902000
8924,Sweatvest Oakleigh,6110309900
8925,Wedstrijdshirt Kynlee Junior,6109902000
8926,Wedstrijdjas Kynlee Junior,6104330000
8927,Wedstrijdshirt Jipp Junior Wit,6109902000
8928,Wedstrijdjas Jipp Junior,6104330000
8929,Sportshirt korte mouwen Aubree Junior,6109902000
8930,Mouwloze sporttop Aubree Junior,6109902000
8931,Rijlegging Lucky Start Junior full grip,6104630000
8932,Sportshirt Rosalynn Junior,6109902000
8933,Sweatvest Rosalynn Junior,6110309900
8934,Rijbroek Vaila full grip,6204631890
8935,Wedstrijdshirt lange mouwen Vaila,6109902000
8936,Wedstrijdshirt korte mouwen Vaila,6109902000
8937,Rijbroek Livora full grip,6104630000
8939,Rijlegging Valletta full grip,6104630000
8940,Rijlegging Avenna full grip,6104630000
8941,Rijbroek Livora Junior full grip,6104630000
8943,Rijlegging Valletta Junior full grip,6104630000
8944,Rijlegging Isalyn Junior full grip,6104630000
8945,Wedstrijdjas Amilara,6104330000
8946,Wedstrijdshirt Amilara,6109902000
8947,Sportshirt Livora,6109902000
8949,Sportshirt Avenna,6109902000
8950,Trui met halve rits Livora,6110309900
8951,Sweatvest Avenna,6110309900
8952,Winterjas Livora Waterproof,6202409019
8953,Winterjas Valletta,6202409091
8954,Wedstrijdjas Amilara Junior,6104330000
8955,Wedstrijdshirt Amilara Junior,6109902000
8956,Sportshirt Livora Junior,6109902000
8958,Sportshirt Isalyn Junior,6109902000
8959,Trui Isalyn Junior,6110309900
8960,Trui met halve rits Livora Junior,6110309900
8961,Muts Avenna,6505009090
8962,Hoofdband Livora,6505009090
8963,Nekwarmer Livora,6117100000
8964,Muts Isalyn,6505009090
8965,Veiligheidscap Seattle,6506101000
8966,Veiligheidscap Seattle polo visor,6506101000
8969,Rijlegging Krizzy Junior full grip,6104630000
8992,Veiligheidscap Toledo,6506101000
8993,Veiligheidscap Toledo polo visor,6506101000
8994,Veiligheidscap Memphis,6506101000
8995,Veiligheidscap Memphis polo visor,6506101000
8996,Veiligheidscap Glendale,6506101000
8997,Veiligheidscap Glendale polo visor,6506101000
9058,Hoofdstel Selene incl. teugel,4201000090
9059,Riem Emberly,4203300090
9060,Riem Ricki,4203300090
9064,Hoofdstel Sedna incl. teugel,4201000090
9071,Hoofdstel Devi incl. teugel,4201000090
9072,Hoofdstel Ontario incl. teugel,4201000090
9073,Bitloos hoofdstel Ceto incl. teugel,4201000090
9074,Bitloos hoofdstel Sunna incl. teugel,4201000090
9076,Riem Chianti,4203300090
9079,Hoofdstel Ontario bontset,4201000090
9080,Hoofdstel Eris incl. teugel,4201000090
9082,Hoofdstel Orlando incl. teugel,4201000090
9083,Hoofdstel bontje,6307901000
9086,Sperriem basic,4201000090
9087,Sperriem lus,4201000090
9088,Hoofdstel Beli incl. teugel,4201000090
9089,Bitloos hoofdstel Anatomical incl. teugel,4201000090
9090,Bitloos hoofdstel Thunderbolt incl. teugel,4201000090
9094,Riem Hailyn,4203300090
9095,Riem Jorine,4203300090
9101,Hoofdstel Phaedra incl. teugel,4201000090
9102,Hoofdstel luxe lage neusriem incl. teugel,4201000090
9106,Hoofdstel Salerno incl. teugel,4201000090
9108,Riem Arleth,4203300090
9109,Riem Jaily,4203300090
9110,Hoofdstel Bixie incl. teugel,4201000090
9111,Hoofdstel Sunset incl. teugel,4201000090
9112,Riem Zahra,4203300090
9115,Hoofdstel Skye incl. teugel,4201000090
9116,Verwisselbare padding Skye,4205009000
9117,Hoofdstel Sensisoft incl. teugel,4201000090
9118,Hoofdstel Lagos incl. teugel,4201000090
9119,Riem Lagos,4203300090
9120,Wedstrijdriem Vaila,4203300090
9121,Hoofdstel Sensisoft bontset,4201000090
9122,Riem Avenna,4203300090
9124,Hoofdstel Isalyn incl. teugel,4201000090
9125,Hoofdstel Glitter,4201000090
9126,Bitloos hoofdstel Fjara Icelandic,4201000090
9127,Hoofdstel Fjara Icelandic,4201000090
9128,Lage neusriem,4201000090
9129,Gift box Sporenriempjes & riem,4203300090
0001 BEK 0,Promotie artikelen Benen junior .,9618000000
0001 BUD 0,Promotie artikelen Buste dame .,9618000000
0001 BUK 0,Promotie artikelen Buste junior .,9618000000
0001 HEU 0,Promotie artikelen Heup display .,9618000000
0001 HFDP 0,Promotie artikelen Hoofd display piepschuim,9618000000
0001 HND 0,Promotie artikelen Hand display,9618000000
0001 HOO 0,Promotie artikelen Hoofd display plastic,9618000000
0001 PRDB 0,Promotie artikelen Paardenbeen display,9618000000
